Ville;Annee;Libelle;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
1;12;18;M;65;;*;*;;;;2;;9;31;22;1
1;12;18;F;0;;*;*;;;;;;;;;
1;12;18;T;65;;;*;;;;2;;9;31;22;1
1;12;19;M;10;;*;*;;;;1;2;1;5;1;
1;12;19;F;8;;*;*;;;;1;;2;3;2;
1;12;19;T;18;;;*;;;;2;2;3;8;3;
1;12;20;M;36;;*;*;;;;;5;7;16;8;
1;12;20;F;19;;*;*;;;;;2;6;5;4;2
1;12;20;T;55;;;*;;;;;7;13;21;12;2
1;12;21;M;47;;*;*;1;;4;2;8;13;12;6;
1;12;21;F;43;;*;*;;1;1;3;3;9;16;9;1
1;12;21;T;90;;1;*;1;1;5;5;11;22;28;15;1
1;12;22;M;113;;*;*;;2;3;12;16;21;36;21;2
1;12;22;F;108;;*;*;;;2;2;12;19;47;25;1
1;12;22;T;221;;;*;;2;5;14;28;40;83;46;3
1;12;23;M;15;;*;*;;;;;3;7;2;3;
1;12;23;F;12;;*;*;;;1;;;1;9;1;
1;12;23;T;27;;;*;;;1;;3;8;11;4;
1;12;24;M;10;;*;*;;;;;;;5;5;
1;12;24;F;13;;*;*;;;;1;1;3;3;4;1
1;12;24;T;23;;;*;;;;1;1;3;8;9;1
1;12;25;M;15;;*;*;;;;;2;5;7;1;
1;12;25;F;34;;*;*;;;;;;2;19;13;
1;12;25;T;49;;;*;;;;;2;7;26;14;
1;12;26;M;30;;*;*;1;;1;;1;3;8;13;3
1;12;26;F;53;;*;*;;;;2;1;3;12;28;7
1;12;26;T;83;;;*;1;;1;2;2;6;20;41;10
1;12;27;M;6;;*;*;;;;2;;;1;3;
1;12;27;F;0;;*;*;;;;;;;;;
1;12;27;T;6;;;*;;;;2;;;1;3;
1;12;28;M;5;;*;*;;5;;;;;;;
1;12;28;F;1;;*;*;;;;;;1;;;
1;12;28;T;6;;;*;;5;;;;1;;;
1;12;29;M;27;;*;*;;;;;;1;14;12;
1;12;29;F;58;;*;*;;;;1;;2;14;35;6
1;12;29;T;85;;;*;;;;1;;3;28;47;6
1;12;30;M;2;;*;*;;;;;;1;;;
1;12;30;F;1;;*;*;;;;;;;;;
1;12;30;T;3;;2;*;;;;;;1;;;
1;12;31;M;51;;*;*;1;1;;2;5;11;25;5;
1;12;31;F;59;1;*;*;;1;;3;1;10;28;11;1
1;12;31;T;110;1;2;*;1;2;;5;6;21;53;16;1
1;12;32;M;193;;*;*;;;3;7;20;45;76;41;1
1;12;32;F;145;;*;*;;;;;1;22;51;63;8
1;12;32;T;338;;;*;;;3;7;21;67;127;104;9
1;12;33;M;161;;*;*;1;3;5;6;14;25;46;53;8
1;12;33;F;262;1;*;*;;;;1;6;17;72;135;30
1;12;33;T;423;1;;*;1;3;5;7;20;42;118;188;38
1;12;34;M;170;;*;*;;;2;5;2;30;77;48;6
1;12;34;F;252;;*;*;;1;;3;5;20;95;112;16
1;12;34;T;422;;;*;;1;2;8;7;50;172;160;22
1;12;35;M;104;;*;*;;;2;;5;11;56;28;2
1;12;35;F;158;;*;*;;;1;;6;17;58;70;6
1;12;35;T;262;;;*;;;3;;11;28;114;98;8
1;12;36;M;1;;*;*;;;;;;;;1;
1;12;36;F;7;;*;*;;;;;;;1;4;2
1;12;36;T;8;;;*;;;;;;;1;5;2
1;12;37;M;57;;*;*;;;1;4;1;9;18;19;5
1;12;37;F;57;;*;*;;;;;4;1;17;30;5
1;12;37;T;114;;;*;;;1;4;5;10;35;49;10
1;12;38;M;3;;*;*;1;;;;;;2;;
1;12;38;F;6;;*;*;;;;;;1;3;2;
1;12;38;T;9;;;*;1;;;;;1;5;2;
1;12;39;M;72;;*;*;;;;2;5;10;28;22;5
1;12;39;F;40;;*;*;;;;;2;6;12;14;6
1;12;39;T;112;;;*;;;;2;7;16;40;36;11
1;12;40;M;21;;*;*;;;;;;3;8;8;2
1;12;40;F;25;1;*;*;;;;;;4;9;9;2
1;12;40;T;46;1;;*;;;;;;7;17;17;4
1;12;41;M;8;;*;*;;;;;;1;4;2;1
1;12;41;F;10;;*;*;;;;;;2;4;4;
1;12;41;T;18;;;*;;;;;;3;8;6;1
1;12;42;M;41;;*;*;;1;3;9;9;9;7;3;
1;12;42;F;25;;*;*;;;3;3;9;3;4;3;
1;12;42;T;66;;;*;;1;6;12;18;12;11;6;
1;12;43;M;57;;*;*;;;1;1;5;10;30;9;1
1;12;43;F;89;;*;*;;;1;1;1;10;30;40;6
1;12;43;T;146;;;*;;;2;2;6;20;60;49;7
1;12;44;M;1;;*;*;;;;;;1;;;
1;12;44;F;9;;*;*;;;;;;;6;2;1
1;12;44;T;10;;;*;;;;;;1;6;2;1
1;12;45;M;0;;*;*;;;;;;;;;
1;12;45;F;4;;*;*;;;;;;;1;3;
1;12;45;T;4;;;*;;;;;;;1;3;
1;12;46;M;4;;*;*;;;;;;;2;2;
1;12;46;F;18;;*;*;;;;;1;1;7;9;
1;12;46;T;22;;;*;;;;;1;1;9;11;
1;12;47;M;27;;*;*;;;;2;;4;10;11;
1;12;47;F;22;;*;*;;1;;;4;4;6;5;2
1;12;47;T;49;;;*;;1;;2;4;8;16;16;2
1;12;48;M;2;;*;*;;;;;;;;1;1
1;12;48;F;11;;*;*;;;;1;;2;4;4;
1;12;48;T;13;;;*;;;;1;;2;4;5;1
1;12;49;M;0;;*;*;;;;;;;;;
1;12;49;F;1;;*;*;;1;;;;;;;
1;12;49;T;1;;;*;;1;;;;;;;
1;12;50;M;8;8;*;*;;;;;;;;;
1;12;50;F;3;3;*;*;;;;;;;;;
1;12;50;T;11;11;;*;;;;;;;;;
1;12;51;M;0;;*;*;;;;;;;;;
1;12;51;F;1;1;*;*;;;;;;;;;
1;12;51;T;1;1;;*;;;;;;;;;
1;12;52;M;2;2;*;*;;;;;;;;;
1;12;52;F;6;1;*;*;1;;;;1;;;1;
1;12;52;T;8;3;2;*;1;;;;1;;;1;
1;12;53;M;1;1;*;*;;;;;;;;;
1;12;53;F;1;1;*;*;;;;;;;;;
1;12;53;T;2;2;;*;;;;;;;;;
1;12;54;M;4;4;*;*;;;;;;;;;
1;12;54;F;3;3;*;*;;;;;;;;;
1;12;54;T;7;7;;*;;;;;;;;;
1;12;55;M;97;2;*;*;2;10;18;14;9;13;18;11;
1;12;55;F;77;2;*;*;1;1;5;6;12;8;19;22;1
1;12;55;T;174;4;;*;3;11;23;20;21;21;37;33;1
1;12;56;M;93;1;*;*;;1;1;3;3;10;34;36;4
1;12;56;F;199;;*;*;;;;;1;13;53;102;30
1;12;56;T;292;1;;*;;1;1;3;4;23;87;138;34
1;12;57;M;38;;*;*;11;6;3;4;3;6;3;;
1;12;57;F;16;;*;*;1;5;1;;1;1;4;2;
1;12;57;T;54;;1;*;12;11;4;4;4;7;7;2;
1;12;58;M;30;;*;*;;1;1;2;;;9;14;3
1;12;58;F;64;;*;*;;;1;1;1;2;15;28;16
1;12;58;T;94;;;*;;1;2;3;1;2;24;42;19
1;12;59;M;5;;*;*;1;1;;;1;1;1;;
1;12;59;F;3;;*;*;;1;;;;;1;1;
1;12;59;T;8;;;*;1;2;;;1;1;2;1;
1;12;60;M;40;2;*;*;4;2;4;6;7;4;6;4;1
1;12;60;F;40;;*;*;;1;2;3;4;2;13;12;3
1;12;60;T;80;2;;*;4;3;6;9;11;6;19;16;4
1;12;61;M;41;;*;*;;8;13;5;3;4;6;2;
1;12;61;F;30;;*;*;3;5;2;5;2;3;8;2;
1;12;61;T;71;;;*;3;13;15;10;5;7;14;4;
1;12;62;M;4;;*;*;1;1;;1;;1;;;
1;12;62;F;5;;*;*;;1;1;1;;;1;1;
1;12;62;T;9;;;*;1;2;1;2;;1;1;1;
1;12;63;M;12;1;*;*;1;2;;2;2;1;1;1;
1;12;63;F;7;;*;*;1;1;;;;1;3;1;
1;12;63;T;19;1;;*;2;3;;2;2;2;4;2;
1;12;64;M;11;;*;*;;;1;;;1;6;3;
1;12;64;F;8;;*;*;;;1;;1;1;2;3;
1;12;64;T;19;;;*;;;2;;1;2;8;6;
2;12;0;M;8;;;;;1;;;;4;2;1;
2;12;0;F;5;;*;;;;;;;1;3;1;
2;12;0;T;13;;;;;1;;;;5;5;2;
2;12;1;M;0;;;;;;;;;;;;
2;12;1;F;0;;*;;;;;;;;;;
2;12;1;T;0;;;;;;;;;;;;
2;12;2;M;92;;;1;6;53;21;6;2;2;1;;
2;12;2;F;18;;*;;3;9;3;;2;1;;;
2;12;2;T;110;;;1;9;62;24;6;4;3;1;;
2;12;3;M;3;;;;;;1;1;1;;;;
2;12;3;F;0;;*;;;;;;;;;;
2;12;3;T;3;;;;;;1;1;1;;;;
2;12;4;M;42;1;;1;;1;;1;2;11;15;10;
2;12;4;F;39;;*;;;;1;1;1;9;10;16;
2;12;4;T;81;1;1;1;;1;1;2;3;20;25;26;
2;12;5;M;57;;;;;;4;9;13;14;14;3;
2;12;5;F;14;;*;;;;;3;2;3;2;3;1
2;12;5;T;71;;;;;;4;12;15;17;16;6;1
2;12;6;M;30;;;;;;2;2;13;7;4;2;
2;12;6;F;6;;*;;;;;;1;2;1;2;
2;12;6;T;36;;;;;;2;2;14;9;5;4;
2;12;7;M;46;;;;;;;3;6;17;14;4;2
2;12;7;F;43;;*;;;;2;;6;7;14;12;2
2;12;7;T;89;;;;;;2;3;12;24;28;16;4
2;12;8;M;86;;;;;;2;5;12;15;41;11;
2;12;8;F;91;;*;;;;1;5;13;17;26;28;1
2;12;8;T;177;;;;;;3;10;25;32;67;39;1
2;12;9;M;26;;;;;;;2;2;11;9;2;
2;12;9;F;31;;*;;;;;1;4;6;11;8;1
2;12;9;T;57;;;;;;;3;6;17;20;10;1
2;12;10;M;65;;;;;1;;8;12;22;19;3;
2;12;10;F;24;;*;;;1;;;4;8;7;4;
2;12;10;T;89;;;;;2;;8;16;30;26;7;
2;12;11;M;43;;;;;;;7;10;10;13;3;
2;12;11;F;43;;*;;;;;1;3;10;20;9;
2;12;11;T;86;;;;;;;8;13;20;33;12;
2;12;12;M;341;1;;;;1;7;28;93;109;86;15;1
2;12;12;F;49;;*;;1;;2;5;6;14;15;6;
2;12;12;T;390;1;;;1;1;9;33;99;123;101;21;1
2;12;13;M;4;;;;;;;;1;2;1;;
2;12;13;F;4;;*;;;1;1;;;1;;1;
2;12;13;T;8;;;;;1;1;;1;3;1;1;
2;12;14;M;2;;;;;;;;;1;;1;
2;12;14;F;172;;*;;;1;4;20;35;41;47;23;1
2;12;14;T;174;;;;;1;4;20;35;42;47;24;1
2;12;15;M;0;;;;;;;;;;;;
2;12;15;F;15;;*;;;;;2;;6;4;3;
2;12;15;T;15;;;;;;;2;;6;4;3;
2;12;16;M;0;;;;;;;;;;;;
2;12;16;F;34;;*;;;;2;4;6;8;9;5;
2;12;16;T;34;;;;;;2;4;6;8;9;5;
2;12;17;M;0;;;;;;;;;;;;
2;12;17;F;51;;*;;;;3;4;10;10;23;1;
2;12;17;T;51;;;;;;3;4;10;10;23;1;
2;12;18;M;130;;;;;;;;3;32;63;30;2
2;12;18;F;0;;*;;;;;;;;;;
2;12;18;T;130;;;;;;;;3;32;63;30;2
2;12;19;M;23;;;;;;1;2;5;8;7;;
2;12;19;F;16;;*;;;;;2;4;4;4;2;
2;12;19;T;39;;;;;;1;4;9;12;11;2;
2;12;20;M;74;;;;;;;2;11;31;21;7;2
2;12;20;F;25;;*;;;;1;;1;5;5;13;
2;12;20;T;99;;;;;;1;2;12;36;26;20;2
2;12;21;M;93;;;;;4;2;5;12;22;40;7;1
2;12;21;F;82;;*;1;1;2;4;3;11;17;30;13;
2;12;21;T;175;;;1;1;6;6;8;23;39;70;20;1
2;12;22;M;247;;;;;4;11;20;44;81;67;20;
2;12;22;F;203;;*;;1;4;5;11;24;48;66;40;3
2;12;22;T;450;;1;;1;8;16;31;68;129;133;60;3
2;12;23;M;35;;;;1;;2;3;4;9;13;3;
2;12;23;F;33;;*;1;1;2;2;3;2;6;10;6;
2;12;23;T;68;;;1;2;2;4;6;6;15;23;9;
2;12;24;M;26;1;;;2;;;1;1;8;8;5;
2;12;24;F;21;;*;;;;1;;2;4;6;8;
2;12;24;T;47;1;;;2;;1;1;3;12;14;13;
2;12;25;M;37;;;;;;;2;4;9;13;7;2
2;12;25;F;82;;*;;;;;1;6;9;40;25;1
2;12;25;T;119;;;;;;;3;10;18;53;32;3
2;12;26;M;52;;;;;1;3;6;2;3;19;16;2
2;12;26;F;96;;*;;2;;1;1;2;8;22;52;8
2;12;26;T;148;;;;2;1;4;7;4;11;41;68;10
2;12;27;M;16;;;;;;3;1;8;2;2;;
2;12;27;F;8;;*;;;;1;;4;2;1;;
2;12;27;T;24;;;;;;4;1;12;4;3;;
2;12;28;M;21;;;;4;14;1;1;;1;;;
2;12;28;F;1;;*;;;1;;;;;;;
2;12;28;T;22;;;;4;15;1;1;;1;;;
2;12;29;M;26;;;;;1;;1;;4;15;5;
2;12;29;F;65;;*;;;1;;;5;4;21;31;3
2;12;29;T;91;;;;;2;;1;5;8;36;36;3
2;12;30;M;3;1;1;;;;;;1;;;;
2;12;30;F;3;;*;1;;;;;1;;;1;
2;12;30;T;6;1;1;1;;;;;2;;;1;
2;12;31;M;70;;1;1;1;1;4;3;10;24;18;7;
2;12;31;F;100;;*;1;;3;2;3;5;16;51;18;1
2;12;31;T;170;;1;2;1;4;6;6;15;40;69;25;1
2;12;32;M;406;;;;;2;7;21;58;119;142;57;
2;12;32;F;348;;*;;;;1;4;11;51;139;133;9
2;12;32;T;754;;;;;2;8;25;69;170;281;190;9
2;12;33;M;336;;;;1;1;6;20;34;48;113;100;13
2;12;33;F;551;;*;1;;1;1;4;15;33;210;251;35
2;12;33;T;887;;;1;1;2;7;24;49;81;323;351;48
2;12;34;M;318;1;;;;;5;9;18;69;128;82;6
2;12;34;F;494;;*;;;2;4;6;10;54;195;203;20
2;12;34;T;812;1;;;;2;9;15;28;123;323;285;26
2;12;35;M;201;;;;;;7;8;19;51;82;32;2
2;12;35;F;251;;*;;;1;;2;11;39;98;91;9
2;12;35;T;452;;;;;1;7;10;30;90;180;123;11
2;12;36;M;0;;;;;;;;;;;;
2;12;36;F;3;;*;;;;;;;;1;2;
2;12;36;T;3;;;;;;;;;;1;2;
2;12;37;M;121;;;;;;5;3;7;15;50;39;2
2;12;37;F;106;;*;;;2;1;2;4;13;34;39;11
2;12;37;T;227;;;;;2;6;5;11;28;84;78;13
2;12;38;M;10;;;;;;1;1;2;5;;1;
2;12;38;F;18;;*;;1;;1;2;1;1;7;5;
2;12;38;T;28;;;;1;;2;3;3;6;7;6;
2;12;39;M;132;;;;;;1;;14;32;57;27;1
2;12;39;F;65;;*;;;;;1;7;3;21;29;4
2;12;39;T;197;;;;;;1;1;21;35;78;56;5
2;12;40;M;42;;;;;;;;3;9;18;11;1
2;12;40;F;38;;*;;;;;;1;1;16;18;2
2;12;40;T;80;;;;;;;;4;10;34;29;3
2;12;41;M;22;;;;1;;1;2;5;4;5;4;
2;12;41;F;12;;*;;;;;;;1;6;4;1
2;12;41;T;34;;;;1;;1;2;5;5;11;8;1
2;12;42;M;87;;;;;2;8;16;24;26;10;1;
2;12;42;F;49;;*;;;1;9;5;9;14;8;3;
2;12;42;T;136;;;;;3;17;21;33;40;18;4;
2;12;43;M;102;;;;;1;4;8;12;22;37;17;1
2;12;43;F;142;;*;;;;1;2;6;17;53;57;6
2;12;43;T;244;;;;;1;5;10;18;39;90;74;7
2;12;44;M;1;;;;;1;;;;;;;
2;12;44;F;15;;*;;;;;;;1;4;9;1
2;12;44;T;16;;;;;1;;;;1;4;9;1
2;12;45;M;0;;;;;;;;;;;;
2;12;45;F;5;;*;;;;;;;4;;1;
2;12;45;T;5;;;;;;;;;4;;1;
2;12;46;M;9;;;;;;;1;;2;5;;1
2;12;46;F;27;;*;;;;1;;;;15;9;2
2;12;46;T;36;;;;;;1;1;;2;20;9;3
2;12;47;M;63;;;;;;1;;8;6;26;21;1
2;12;47;F;55;;*;;;;1;;5;7;16;20;6
2;12;47;T;118;;;;;;2;;13;13;42;41;7
2;12;48;M;13;;;;;;;;;2;6;5;
2;12;48;F;7;;*;;;;;;;1;3;3;
2;12;48;T;20;;;;;;;;;3;9;8;
2;12;49;M;0;;;;;;;;;;;;
2;12;49;F;1;;*;;;;1;;;;;;
2;12;49;T;1;;;;;;1;;;;;;
2;12;50;M;13;13;;;;;;;;;;;
2;12;50;F;8;8;*;;;;;;;;;;
2;12;50;T;21;21;;;;;;;;;;;
2;12;51;M;2;1;;1;;;;;;;;;
2;12;51;F;1;1;*;;;;;;;;;;
2;12;51;T;3;2;;1;;;;;;;;;
2;12;52;M;10;5;2;;;;2;;1;;;;
2;12;52;F;9;7;*;;;;;;;;;;
2;12;52;T;19;12;4;;;;2;;1;;;;
2;12;53;M;7;2;;1;;1;1;1;;;1;;
2;12;53;F;10;6;*;;;;1;;2;1;;;
2;12;53;T;17;8;;1;;1;2;1;2;1;1;;
2;12;54;M;5;5;;;;;;;;;;;
2;12;54;F;2;2;*;;;;;;;;;;
2;12;54;T;7;7;;;;;;;;;;;
2;12;55;M;110;6;3;;1;4;7;14;16;26;25;5;3
2;12;55;F;59;5;*;;2;3;3;2;5;9;15;14;1
2;12;55;T;169;11;3;;3;7;10;16;21;35;40;19;4
2;12;56;M;174;;1;1;;;2;5;13;17;60;63;12
2;12;56;F;327;;*;;;1;;4;7;20;90;165;40
2;12;56;T;501;;1;1;;1;2;9;20;37;150;228;52
2;12;57;M;84;;1;3;25;16;13;9;5;5;4;3;
2;12;57;F;29;;*;1;3;6;1;1;1;4;11;1;
2;12;57;T;113;;1;4;28;22;14;10;6;9;15;4;
2;12;58;M;37;;;1;2;;1;3;2;2;12;11;3
2;12;58;F;119;;*;;1;1;;1;1;8;40;53;13
2;12;58;T;156;;1;1;3;1;1;4;3;10;52;64;16
2;12;59;M;1;;;;;;;;;;;1;
2;12;59;F;2;;*;;;;1;;;;1;;
2;12;59;T;3;;;;;;1;;;;1;1;
2;12;60;M;101;1;1;1;2;10;11;10;19;23;16;7;
2;12;60;F;72;;*;1;3;3;3;4;7;9;21;19;2
2;12;60;T;173;1;1;2;5;13;14;14;26;32;37;26;2
2;12;61;M;91;;;;9;15;17;13;16;2;14;5;
2;12;61;F;40;;*;;3;4;12;4;8;2;4;3;
2;12;61;T;131;;;;12;19;29;17;24;4;18;8;
2;12;62;M;19;;1;;3;6;3;2;2;;2;;
2;12;62;F;3;;*;;;1;;;1;1;;;
2;12;62;T;22;;1;;3;7;3;2;3;1;2;;
2;12;63;M;45;;;;6;18;5;4;6;3;2;1;
2;12;63;F;25;;*;;3;4;4;4;;2;6;1;
2;12;63;T;70;;1;;9;22;9;8;6;5;8;2;
2;12;64;M;9;;;;;;;;;5;3;1;
2;12;64;F;9;;*;;;;1;;1;1;3;2;1
2;12;64;T;18;;;;;;1;;1;6;6;3;1
3;12;0;M;2;;*;*;;;;;1;1;;;
3;12;0;F;6;;*;*;;;;;1;;2;3;
3;12;0;T;8;;*;;;;;;2;1;2;3;
3;12;1;M;1;1;*;*;;;;;;;;;
3;12;1;F;0;;*;*;;;;;;;;;
3;12;1;T;1;1;*;;;;;;;;;;
3;12;2;M;30;;*;*;;13;13;3;1;;;;
3;12;2;F;1;;*;*;;;1;;;;;;
3;12;2;T;31;;*;;;13;14;3;1;;;;
3;12;3;M;1;;*;*;;;;;;1;;;
3;12;3;F;1;;*;*;;;;;;1;;;
3;12;3;T;2;;*;;;;;;;2;;;
3;12;4;M;10;;*;*;;;;1;1;4;3;1;
3;12;4;F;4;;*;*;;;;;;2;2;;
3;12;4;T;14;;*;;;;;1;1;6;5;1;
3;12;5;M;12;;*;*;;;2;4;4;1;;1;
3;12;5;F;6;;*;*;;;;;1;3;2;;
3;12;5;T;18;;*;;;;2;4;5;4;2;1;
3;12;6;M;10;;*;*;;;;1;3;1;5;;
3;12;6;F;1;;*;*;;;;;;;1;;
3;12;6;T;11;;*;;;;;1;3;1;6;;
3;12;7;M;15;;*;*;;;;3;3;5;2;2;
3;12;7;F;14;;*;*;;;;;;2;8;4;
3;12;7;T;29;;*;;;;;3;3;7;10;6;
3;12;8;M;35;;*;*;;1;2;;3;14;10;4;1
3;12;8;F;49;;*;*;;;1;1;9;10;16;10;2
3;12;8;T;84;;*;;;1;3;1;12;24;26;14;3
3;12;9;M;6;;*;*;;;;;1;;1;4;
3;12;9;F;8;;*;*;;;1;;2;;3;2;
3;12;9;T;14;;*;;;;1;;3;;4;6;
3;12;10;M;19;;*;*;;;1;3;5;6;4;;
3;12;10;F;9;;*;*;;;;;2;3;2;2;
3;12;10;T;28;;*;;;;1;3;7;9;6;2;
3;12;11;M;13;;*;*;;;;;2;6;5;;
3;12;11;F;17;;*;*;;;;;1;5;6;5;
3;12;11;T;30;;*;;;;;;3;11;11;5;
3;12;12;M;134;;*;*;;;2;16;31;40;38;7;
3;12;12;F;25;;*;*;;;;2;8;4;6;5;
3;12;12;T;159;;*;;;;2;18;39;44;44;12;
3;12;13;M;3;;*;*;;;;1;;1;1;;
3;12;13;F;3;;*;*;1;;;;1;1;;;
3;12;13;T;6;;*;;1;;;1;1;2;1;;
3;12;14;M;1;;*;*;;;;;;;1;;
3;12;14;F;48;;*;*;;1;2;4;7;10;17;7;
3;12;14;T;49;;*;;;1;2;4;7;10;18;7;
3;12;15;M;0;;*;*;;;;;;;;;
3;12;15;F;4;;*;*;;;;;;1;2;1;
3;12;15;T;4;;*;;;;;;;1;2;1;
3;12;16;M;0;;*;*;;;;;;;;;
3;12;16;F;15;;*;*;;;2;2;4;2;4;;1
3;12;16;T;15;;*;;;;2;2;4;2;4;;1
3;12;17;M;0;;*;*;;;;;;;;;
3;12;17;F;14;;*;*;;;1;;5;3;5;;
3;12;17;T;14;;*;;;;1;;5;3;5;;
3;12;18;M;47;;*;*;;;;;4;8;21;11;3
3;12;18;F;0;;*;*;;;;;;;;;
3;12;18;T;47;;*;;;;;;4;8;21;11;3
3;12;19;M;11;;*;*;;;;3;1;3;4;;
3;12;19;F;5;;*;*;;;;;;1;3;;1
3;12;19;T;16;;*;;;;;3;1;4;7;;1
3;12;20;M;26;;*;*;;;;2;2;4;14;4;
3;12;20;F;5;;*;*;;;;;;;3;2;
3;12;20;T;31;;*;;;;;2;2;4;17;6;
3;12;21;M;38;;*;*;2;2;3;2;5;7;11;6;
3;12;21;F;21;;*;*;;1;1;;2;5;10;2;
3;12;21;T;59;;*;;2;3;4;2;7;12;21;8;
3;12;22;M;64;;*;*;;;5;5;10;22;17;5;
3;12;22;F;63;;*;*;;;;3;9;15;19;11;6
3;12;22;T;127;;*;;;;5;8;19;37;36;16;6
3;12;23;M;16;;*;*;;;;1;3;5;4;3;
3;12;23;F;5;;*;*;;;;;3;;1;1;
3;12;23;T;21;;*;;;;;1;6;5;5;4;
3;12;24;M;6;;*;*;;;1;;;;2;2;1
3;12;24;F;8;;*;*;;;;;;1;3;3;1
3;12;24;T;14;;*;;;;1;;;1;5;5;2
3;12;25;M;11;;*;*;;;;1;1;1;7;1;
3;12;25;F;20;;*;*;;;;;2;1;11;6;
3;12;25;T;31;;*;;;;;1;3;2;18;7;
3;12;26;M;13;1;*;*;;1;;1;;2;4;2;1
3;12;26;F;24;;*;*;;;;;1;3;5;11;3
3;12;26;T;37;1;*;2;;1;;1;1;5;9;13;4
3;12;27;M;4;;*;*;;;;;1;1;1;1;
3;12;27;F;0;;*;*;;;;;;;;;
3;12;27;T;4;;*;;;;;;1;1;1;1;
3;12;28;M;1;;*;*;1;;;;;;;;
3;12;28;F;0;;*;*;;;;;;;;;
3;12;28;T;1;;*;;1;;;;;;;;
3;12;29;M;5;;*;*;;;;;;1;2;2;
3;12;29;F;12;;*;*;;;;;;;6;5;1
3;12;29;T;17;;*;;;;;;;1;8;7;1
3;12;30;M;2;;*;*;;;;;1;;;1;
3;12;30;F;0;;*;*;;;;;;;;;
3;12;30;T;2;;*;;;;;;1;;;1;
3;12;31;M;39;2;*;*;;1;1;;3;10;17;5;
3;12;31;F;29;;*;*;;;;1;;3;9;13;1
3;12;31;T;68;2;*;2;;1;1;1;3;13;26;18;1
3;12;32;M;150;;*;*;;;1;3;16;34;65;30;1
3;12;32;F;105;;*;*;;;;;5;18;46;34;2
3;12;32;T;255;;*;;;;1;3;21;52;111;64;3
3;12;33;M;102;;*;*;;;2;2;8;11;37;38;4
3;12;33;F;134;;*;*;;;;3;2;10;38;64;17
3;12;33;T;236;;*;;;;2;5;10;21;75;102;21
3;12;34;M;109;;*;*;;2;;3;3;16;52;29;3
3;12;34;F;169;;*;*;;;1;1;3;17;47;86;14
3;12;34;T;278;;*;1;;2;1;4;6;33;99;115;17
3;12;35;M;66;1;*;*;;;;2;3;16;29;15;
3;12;35;F;92;;*;*;;;1;;2;11;32;41;5
3;12;35;T;158;1;*;;;;1;2;5;27;61;56;5
3;12;36;M;1;;*;*;;;;;;;;1;
3;12;36;F;2;;*;*;;;;;;;;2;
3;12;36;T;3;;*;;;;;;;;;3;
3;12;37;M;24;;*;*;;;1;1;1;2;8;10;1
3;12;37;F;29;;*;*;;;1;1;;2;8;17;
3;12;37;T;53;;*;;;;2;2;1;4;16;27;1
3;12;38;M;3;;*;*;;;1;1;;;;1;
3;12;38;F;9;;*;*;1;;;1;;;3;3;
3;12;38;T;12;;*;1;1;;1;2;;;3;4;
3;12;39;M;26;;*;*;;;;;1;4;18;2;1
3;12;39;F;19;;*;*;;;;;1;;5;12;1
3;12;39;T;45;;*;;;;;;2;4;23;14;2
3;12;40;M;20;;*;*;;;;;5;8;5;2;
3;12;40;F;13;;*;*;;;;;;2;9;2;
3;12;40;T;33;;*;;;;;;5;10;14;4;
3;12;41;M;5;;*;*;;;;;;3;2;;
3;12;41;F;2;;*;*;;;;;;1;;1;
3;12;41;T;7;;*;;;;;;;4;2;1;
3;12;42;M;23;;*;*;;;;5;8;7;3;;
3;12;42;F;13;;*;*;;;;4;1;4;2;2;
3;12;42;T;36;;*;;;;;9;9;11;5;2;
3;12;43;M;34;;*;*;;;2;1;4;9;7;10;1
3;12;43;F;50;1;*;*;;;1;1;1;4;17;20;5
3;12;43;T;84;1;*;;;;3;2;5;13;24;30;6
3;12;44;M;1;;*;*;;;;;;;1;;
3;12;44;F;8;;*;*;;;;;;;4;4;
3;12;44;T;9;;*;;;;;;;;5;4;
3;12;45;M;1;;*;*;;;;;;1;;;
3;12;45;F;2;;*;*;;;;;;;1;1;
3;12;45;T;3;;*;;;;;;;1;1;1;
3;12;46;M;4;;*;*;;;;;1;2;;1;
3;12;46;F;4;;*;*;;;;;;3;1;;
3;12;46;T;8;;*;;;;;;1;5;1;1;
3;12;47;M;12;;*;*;;;;1;;;9;1;1
3;12;47;F;9;;*;*;;;;;1;1;4;2;1
3;12;47;T;21;;*;;;;;1;1;1;13;3;2
3;12;48;M;4;;*;*;;;;;;2;1;1;
3;12;48;F;6;;*;*;;;;;;2;2;1;1
3;12;48;T;10;;*;;;;;;;4;3;2;1
3;12;49;M;0;;*;*;;;;;;;;;
3;12;49;F;1;;*;*;1;;;;;;;;
3;12;49;T;1;;*;;1;;;;;;;;
3;12;50;M;6;6;*;*;;;;;;;;;
3;12;50;F;8;8;*;*;;;;;;;;;
3;12;50;T;14;14;*;;;;;;;;;;
3;12;51;M;0;;*;*;;;;;;;;;
3;12;51;F;0;;*;*;;;;;;;;;
3;12;51;T;0;;*;;;;;;;;;;
3;12;52;M;3;3;*;*;;;;;;;;;
3;12;52;F;2;1;*;*;;;1;;;;;;
3;12;52;T;5;4;*;;;;1;;;;;;
3;12;53;M;4;3;*;*;;;;;;;;1;
3;12;53;F;2;2;*;*;;;;;;;;;
